alpha_AF4,alpha_F8,alpha_F4,alpha_FC6,alpha_FC5,alpha_F3,alpha_F7,alpha_AF3,betal_AF4,betal_F8,betal_F4,betal_FC6,betal_FC5,betal_F3,betal_F7,betal_AF3,betah_AF4,betah_F8,betah_F4,betah_FC6,betah_FC5,betah_F3,betah_F7,betah_AF3,face_label,name,video,self,raw
0.0098927,0.0048673,0.032322,0.014772,0.0019971,0.0030516,0.012013,0.0047361,0.0048533,0.0078712,0.006462,0.018864,0.0099021,0.0050459,0.00344,0.0044205,0.0034967,0.015266,0.016069,0.0087266,0.0073734,0.0077481,0.0020663,0.0056489,0,yang,part2,3,373
0.02797,0.01041,0.030055,0.021156,0.0028412,0.021189,0.011785,0.027058,0.033215,0.051967,0.04617,0.054154,0.012188,0.029535,0.013512,0.033046,0.029077,0.058395,0.0672,0.090993,0.016646,0.047994,0.0094719,0.040855,0,yang,part2,3,374
0.019299,0.010674,0.022725,0.024275,0.003977,0.010807,0.024007,0.012618,0.017569,0.029546,0.016953,0.033317,0.016019,0.019585,0.018631,0.018607,0.0075129,0.026966,0.013116,0.035508,0.0095844,0.010614,0.0083306,0.0081302,1,yang,part2,3,375
0.041118,0.024542,0.071795,0.053501,0.0033313,0.063291,0.023273,0.052622,0.019856,0.076948,0.048279,0.044611,0.011363,0.054309,0.016219,0.033799,0.0065732,0.040642,0.037275,0.057029,0.0044513,0.035907,0.0069825,0.018493,1,yang,part2,3,376
0.010761,0.011812,0.023532,0.033518,0.0032628,0.0037939,0.0019705,0.0065824,0.0019537,0.0084993,0.0097709,0.040378,0.0035097,0.0098405,0.0021745,0.0051208,0.004448,0.024632,0.0049771,0.024812,0.0046893,0.0082213,0.0023214,0.0056813,1,yang,part2,3,377
0.02577,0.017677,0.26505,0.037568,0.0034171,0.049537,0.01826,0.02129,0.022921,0.04512,0.048989,0.069637,0.010104,0.041748,0.012614,0.026709,0.01795,0.041411,0.033919,0.03667,0.013736,0.029615,0.01342,0.023044,1,yang,part2,3,378
0.0074622,0.011165,0.039208,0.031422,0.0025188,0.0081056,0.0032374,0.0070724,0.0046439,0.019232,0.012454,0.039811,0.0058021,0.0044764,0.0028204,0.0030942,0.00094284,0.016827,0.0019538,0.014664,0.0033369,0.0023762,0.004378,0.0010531,1,yang,part2,3,379
0.025214,0.015957,0.045627,0.028326,0.004062,0.012534,0.0098186,0.021979,0.017664,0.021046,0.023131,0.041912,0.010143,0.015829,0.020507,0.015553,0.012669,0.025117,0.018613,0.044728,0.01597,0.017503,0.012856,0.014204,1,yang,part2,3,380
0.020226,0.0087073,0.063358,0.043715,0.0032692,0.012238,0.0090369,0.017398,0.014503,0.025287,0.024549,0.048211,0.0079942,0.014313,0.011711,0.014946,0.0052373,0.017395,0.0061568,0.043289,0.008367,0.0071751,0.010014,0.0038602,0,yang,part2,3,381
0.0087371,0.0056899,0.0083262,0.0072675,0.0046677,0.0091229,0.0078112,0.010987,0.0050894,0.019459,0.015897,0.039282,0.0027923,0.002998,0,0.0041767,0.0045692,0.021898,0.0095934,0.026014,0.0066032,0.0054947,0.0013874,0.004849,0,yang,part2,3,382
0.013144,0.0090042,0.025457,0.019911,0.0032801,0.0037771,0.0099294,0.0071614,0.0097909,0.016601,0.028045,0.050753,0.0092992,0.0042403,0.0091032,0.0075171,0.0072866,0.028698,0.0080948,0.032066,0.0081425,0.0038153,0.0041883,0.0052608,0,yang,part2,3,383
0.028256,0.012313,0.032839,0.024816,0.0040808,0.021053,0.022597,0.026205,0.02945,0.076828,0.030434,0.069061,0.012778,0.022979,0.018123,0.025078,0.01464,0.038963,0.024339,0.02966,0.019854,0.030422,0.011336,0.021865,1,yang,part2,3,384
0.03141,0.020835,0.042788,0.034378,0.005308,0.017711,0.012466,0.024846,0.02168,0.10548,0.023975,0.074726,0.012067,0.017147,0.0098593,0.017251,0.013976,0.09504,0.01383,0.060823,0.0081189,0.014518,0.0053873,0.011902,1,yang,part2,3,385
0.040135,0.022213,0.07525,0.040222,0.0028334,0.040984,0.030622,0.043419,0.029173,0.086185,0.051632,0.10349,0.013868,0.043077,0.023098,0.034361,0.030589,0.096596,0.048207,0.10934,0.02305,0.037839,0.016273,0.034882,1,yang,part2,3,386
0.056043,0.02051,0.043002,0.10138,0.0021388,0.043827,0.031374,0.050983,0.046621,0.071634,0.052266,0.12307,0.023805,0.043126,0.043026,0.042769,0.030359,0.077493,0.061574,0.10546,0.023965,0.04462,0.020166,0.037058,1,yang,part2,3,387
0.02473,0.015155,0.066623,0.041765,0.0015332,0.011181,0.01476,0.019734,0.013369,0.065004,0.037692,0.10606,0.0042909,0.018506,0.009778,0.015234,0.014077,0.084606,0.026373,0.089673,0.013405,0.021537,0.013335,0.014839,1,yang,part2,3,388
0.066496,0.016855,0.064708,0.042923,0.0064841,0.061456,0.085131,0.065627,0.047693,0.06561,0.094574,0.11294,0.027062,0.063688,0.062616,0.052993,0.046971,0.054719,0.071337,0.080922,0.060328,0.053069,0.07052,0.045484,0,yang,part2,3,389
0.035239,0.015753,0.041943,0.046331,0.0042611,0.066605,0.03439,0.042843,0.025951,0.061911,0.048206,0.06637,0.0093161,0.035854,0.017986,0.02937,0.0381,0.088114,0.058518,0.060081,0.023273,0.056979,0.014958,0.049153,1,yang,part2,3,391
0.030138,0.018669,0.045749,0.031178,0.0036243,0.018557,0.0093942,0.026585,0.0095099,0.046206,0.029542,0.058944,0.0072573,0.0061253,0.0041475,0.0071734,0.0092425,0.044795,0.0085268,0.040345,0.0098606,0.0091698,0.0037611,0.0083281,1,yang,part2,3,392
0.015999,0.0082463,0.06989,0.037654,0.0078159,0.011729,0.0059683,0.016398,0.018073,0.064399,0.030572,0.080605,0.016159,0.01372,0.0070646,0.014883,0.0091168,0.039683,0.012547,0.034013,0.0078296,0.013545,0.0022297,0.010972,1,yang,part2,3,393
0.0063401,0.0049818,0.038834,0.028244,0.002154,0.0078649,0.0046402,0.0052717,0.0086436,0.037889,0.013575,0.05398,0.010035,0.0052652,0.0049997,0.0057397,0.0039567,0.027515,0.0041904,0.033384,0.0033774,0,0.0040872,0.001158,1,yang,part2,3,394
0.014259,0.0052138,0.055508,0.026138,0.0018474,0.016769,0.0090444,0.016825,0.0094353,0.046934,0.024305,0.0484,0.0098195,0.018484,0.0059827,0.013689,0.014266,0.044699,0.016431,0.041618,0.011893,0.014239,0.006461,0.013944,1,yang,part2,3,395
0.010943,0.0055129,0.058331,0.029424,0.0035567,0.017009,0.0015903,0.016121,0.0097174,0.062333,0.012939,0.039468,0.0090762,0.0071312,0.005276,0.007673,0.0064031,0.023421,0.011549,0.063776,0.011593,0.0040406,0.0045923,0.0045437,1,yang,part2,3,396
0.024217,0.010081,0.061163,0.015281,0.0039497,0.022457,0.02379,0.026062,0.021756,0.058578,0.031167,0.065595,0.012306,0.024382,0.015226,0.023029,0.010624,0.043908,0.036747,0.050259,0.0075585,0.030981,0.0053794,0.020761,1,yang,part2,3,397
0.043719,0.017428,0.027425,0.029176,0.0059076,0.01771,0.058865,0.028321,0.014932,0.063524,0.028021,0.033787,0.016886,0.020416,0.055454,0.010164,0.017663,0.090413,0.043061,0.0808,0.0059405,0.043932,0.0049305,0.029188,1,yang,part2,3,399
0.018943,0.0093095,0.037351,0.023278,0.0047346,0.010482,0.011664,0.015142,0.010931,0.041678,0.028199,0.075308,0.0051716,0.010096,0.0057255,0.010498,0.0086712,0.046351,0.0046742,0.037252,0.0089916,0.0046164,0.0058708,0.005061,1,yang,part2,3,400
0.011699,0.0080546,0.020915,0.014923,0.0020368,0.0089686,0.0098632,0.010676,0.010271,0.05344,0.011089,0.062528,0.0048813,0.0099523,0.0041403,0.0076652,0.0036445,0.036851,0.0069106,0.050465,0.0052732,0.0027569,0.0015625,0.0010238,1,yang,part2,3,401
0.01354,0.011198,0.022627,0.019762,0.0015567,0.0064196,0.010948,0.0076761,0.013384,0.070122,0.029567,0.069829,0.0038579,0.019823,0.0047181,0.015596,0.0079225,0.033765,0.015355,0.044881,0.0070314,0.012382,0.0037382,0.010242,1,yang,part2,3,402
0.04452,0.016711,0.077137,0.038143,0.0016915,0.074288,0.019179,0.067495,0.019934,0.059741,0.064318,0.080736,0.0071481,0.04577,0.011975,0.031568,0.011393,0.042109,0.027939,0.067884,0.0093285,0.019714,0.0040576,0.015322,1,yang,part2,3,403
0.023236,0.014431,0.048451,0.050578,0.0020554,0.017239,0.0077109,0.020572,0.017927,0.066643,0.021533,0.091395,0.0075149,0.015197,0.014352,0.014188,0.0076903,0.031404,0.012543,0.05824,0.0094976,0.012885,0.0063665,0.0098225,1,yang,part2,3,404
0.022918,0.015863,0.057611,0.027668,0.0045627,0.05043,0.031402,0.03551,0.018462,0.064462,0.042688,0.077193,0.014543,0.04145,0.048154,0.023445,0.026895,0.11004,0.034987,0.074025,0.016115,0.02558,0.013039,0.024868,1,yang,part2,3,405
0.030013,0.019576,0.057311,0.065986,0.0044087,0.03458,0.0306,0.027605,0.036629,0.12011,0.072971,0.078321,0.017935,0.058354,0.037932,0.042736,0.061364,0.10562,0.05236,0.084838,0.070445,0.041826,0.063585,0.051797,1,yang,part2,3,406
0.016319,0.014333,0.040414,0.024706,0.0030603,0.0014175,0.0058385,0.0091812,0.0087013,0.053803,0.013067,0.040773,0.0083621,0.010537,0.0038587,0.0071049,0.0072571,0.043911,0.011102,0.048153,0.012575,0.0084347,0.0057983,0.0060512,1,yang,part2,3,407
0.014304,0.0044048,0.040493,0.035794,0.005236,0.014544,0.012777,0.016058,0.015153,0.076455,0.018267,0.064282,0.0060631,0.0093718,0.0042573,0.010229,0.0097408,0.056526,0.025027,0.069685,0.0050706,0.015028,0.0026939,0.011171,0,yang,part2,3,408
0.043927,0.016173,0.039959,0.027456,0.0036483,0.022073,0.035825,0.033847,0.047405,0.13018,0.045107,0.10936,0.01691,0.037778,0.029151,0.039422,0.028581,0.069185,0.05925,0.082545,0.02653,0.033301,0.027971,0.030554,0,yang,part2,3,409
0.038135,0.02021,0.052344,0.061825,0.0041202,0.011644,0.02009,0.021618,0.019072,0.10194,0.025482,0.11239,0.012696,0.013501,0.013238,0.013158,0.013494,0.059909,0.01412,0.070507,0.013821,0.016675,0.0066662,0.013753,1,yang,part2,3,410
0.041343,0.014696,0.093988,0.075857,0.0042532,0.025874,0.024994,0.037805,0.016874,0.061696,0.036118,0.065977,0.011606,0.023022,0.014808,0.017554,0.01065,0.027167,0.033358,0.046917,0.015125,0.02143,0.022161,0.014253,1,yang,part2,3,411
0.013593,0.0081222,0.024782,0.013413,0.0031251,0.012738,0.0097028,0.014476,0.005325,0.05735,0.020551,0.068275,0.0030573,0.0066419,0.0029544,0.0055557,0.0068906,0.045704,0.01832,0.055413,0.0055611,0.0046967,0.0042794,0.0063616,1,yang,part2,3,412
0.027995,0.014665,0.024391,0.036983,0.0050884,0.015232,0.0141,0.021548,0.016852,0.084537,0.025151,0.10336,0.0039346,0.010277,0.0043212,0.012924,0.0071069,0.032035,0.0097566,0.037894,0.007915,0.012975,0.0047365,0.0089715,0,yang,part2,3,413
0.030948,0.030038,0.028224,0.070343,0.0054033,0.033188,0.016656,0.033743,0.035271,0.15989,0.049194,0.07107,0.014381,0.024899,0.020997,0.026361,0.019781,0.062716,0.02603,0.055045,0.018576,0.023666,0.018236,0.020359,1,yang,part2,3,414
0.029684,0.013755,0.03437,0.0244,0.0046045,0.020147,0.020689,0.025391,0.019349,0.086497,0.051669,0.10901,0.0092889,0.031096,0.017405,0.023125,0.015448,0.048122,0.018352,0.053262,0.024028,0.014043,0.018923,0.013271,1,yang,part2,3,415
0.0095711,0.0060074,0.024976,0.014161,0.0040746,0.0088104,0.0093893,0.0063594,0.0065432,0.05523,0.021866,0.098085,0.0090573,0.01103,0.011464,0.0056758,0.0056145,0.039174,0.011825,0.05977,0.0029781,0.0054073,0.0040585,0.0042484,1,yang,part2,3,416
0.018509,0.017872,0.014864,0.021077,0.0039008,0.008894,0.0081093,0.014459,0.012225,0.078111,0.011072,0.07005,0.0092916,0.011423,0.0068589,0.0091701,0.0091838,0.049119,0.020526,0.062377,0.0065922,0.010552,0.0047713,0.0088188,1,yang,part2,3,417
0.050783,0.024519,0.1077,0.026912,0.0035566,0.054927,0.015053,0.063403,0.028436,0.12409,0.051956,0.09326,0.016826,0.022553,0.017997,0.024595,0.010868,0.042971,0.025436,0.071159,0.011379,0.018951,0.0072734,0.01414,1,yang,part2,3,418
0.016203,0.0038383,0.066991,0.041227,0.0035657,0.028326,0.031735,0.025191,0.015328,0.039853,0.045488,0.079663,0.0086514,0.024902,0.015557,0.017037,0.01201,0.018002,0.018673,0.031072,0.0098063,0.018265,0.0078328,0.016104,0,yang,part3,2,419
0.032854,0.023931,0.0615,0.048934,0.0029224,0.0316,0.018962,0.03287,0.02962,0.072867,0.048423,0.12424,0.011841,0.019155,0.016249,0.021703,0.015354,0.040035,0.030549,0.048104,0.016219,0.024097,0.013611,0.018166,0,yang,part3,2,420
0.027218,0.011967,0.050237,0.026008,0.0038822,0.015878,0.044164,0.015324,0.024945,0.033878,0.046161,0.049459,0.013873,0.028487,0.02884,0.025847,0.019632,0.049685,0.052859,0.056148,0.012502,0.038681,0.0096867,0.029781,0,yang,part3,2,421
0.033009,0.015963,0.05879,0.043769,0.0042212,0.031035,0.018688,0.031444,0.022233,0.048555,0.039289,0.078005,0.0089695,0.029224,0.011865,0.025066,0.019115,0.04265,0.028582,0.039988,0.020564,0.019922,0.015447,0.019083,0,yang,part3,2,422
0.01407,0.0069848,0.032085,0.044516,0.0037008,0.012613,0.0040586,0.013647,0.013762,0.069079,0.030337,0.11433,0.0078603,0.011326,0.0057446,0.010059,0.0050274,0.023093,0.013672,0.033758,0.0048547,0.010857,0.0039036,0.0066915,0,yang,part3,2,423
0.01783,0.015268,0.040709,0.030599,0.0031568,0.010722,0.011668,0.013375,0.012097,0.04543,0.019012,0.038108,0.0044868,0.01624,0.0052824,0.013346,0.0057927,0.020274,0.01387,0.057172,0.0051283,0.009551,0.0065847,0.0055902,0,yang,part3,2,424
0.0089889,0.0048596,0.025515,0.010866,0.0018703,0.019537,0.011537,0.014239,0.017495,0.049859,0.029107,0.039824,0.007244,0.019868,0.015465,0.015282,0.0090582,0.016265,0.019519,0.033659,0.0095726,0.016638,0.0062569,0.012947,0,yang,part3,2,426
0.015551,0.0059898,0.04078,0.026102,0.0033246,0.028977,0.0079671,0.021733,0.014698,0.032864,0.04712,0.061424,0.0065784,0.01814,0.0085443,0.016131,0.010724,0.02923,0.036954,0.042701,0.0091811,0.012596,0.0094934,0.011805,0,yang,part3,2,428
0.014099,0.0069568,0.042739,0.030356,0.0030185,0.0061549,0.014575,0.011525,0.0080974,0.025391,0.033706,0.044615,0.0065944,0.013703,0.018162,0.007216,0.014663,0.035666,0.019195,0.050742,0.010171,0.014009,0.0095068,0.013236,0,yang,part3,2,429
0.017836,0.0062261,0.063773,0.037871,0.0035871,0.0075785,0.0085912,0.013977,0.012025,0.021138,0.039726,0.065916,0.0070773,0.013362,0.0093701,0.011687,0.0062727,0.02313,0.015958,0.035357,0.0086884,0.011634,0.0047659,0.0075979,0,yang,part3,2,430
0.0015319,0.0061245,0.033327,0.027082,0.0019924,0.0019819,0.0061523,0,0.00054499,0.0026995,0.0097506,0.034183,0.0055921,0.0056026,0.0057494,0.002151,0.0026922,0.016098,0.0076231,0.021972,0.0036819,0.0040094,0.0022808,0.0025486,0,yang,part3,2,431
0.033944,0.013048,0.063379,0.038303,0.0042285,0.01398,0.046128,0.02002,0.026831,0.045942,0.032741,0.060071,0.014542,0.022036,0.02859,0.021634,0.01413,0.033957,0.03254,0.054749,0.0066065,0.025896,0.0065582,0.020583,0,yang,part3,2,432
0.0078044,0.006271,0.0067371,0.013113,0.0020769,0.0040731,0.005853,0.0048421,0.003581,0.014862,0.010349,0.038243,0.0029645,0.0020685,0.0026566,0.0015303,0.0013718,0.015725,0.0069414,0.033234,0.0010134,0.0016493,0,0.0013934,0,yang,part3,2,433
0.016366,0.010672,0.058952,0.041561,0.0022676,0.023734,0.0092943,0.019764,0.026352,0.061496,0.052178,0.08492,0.0064267,0.031772,0.011994,0.029411,0.015249,0.046212,0.036706,0.070853,0.0162,0.018391,0.0061138,0.016845,0,yang,part3,2,434
0.018272,0.0078939,0.048129,0.032424,0.0041081,0.0099794,0.014007,0.010791,0.011667,0.025856,0.016189,0.031056,0.0091045,0.012846,0.010985,0.0096885,0.0023272,0.0083956,0.0014286,0.023222,0.006641,0.0058724,0.0049586,0.002692,0,yang,part3,2,435
0.021684,0.0096634,0.049124,0.029709,0.003015,0.031327,0.01419,0.023502,0.0082038,0.020166,0.0094469,0.022846,0.0084484,0.016521,0.012319,0.0091741,0.01006,0.019185,0.018234,0.019052,0.018998,0.0099501,0.016973,0.0089841,0,yang,part3,2,436
0.024114,0.014155,0.056807,0.040905,0.0027895,0.0099479,0.0099852,0.014698,0.0066649,0.020752,0.019052,0.037768,0.0048529,0.011353,0.005897,0.0086931,0.0018177,0.021914,0.0086992,0.031499,0.0035145,0.0095514,0.0030905,0.0044761,0,yang,part3,2,437
0.018811,0.011981,0.039857,0.056141,0.0023976,0.01701,0.0029024,0.01822,0.018246,0.030398,0.029265,0.056204,0.012568,0.011804,0.017013,0.01421,0.0087323,0.031326,0.01791,0.02881,0.0068161,0.014651,0.0065407,0.010484,0,yang,part3,2,438
0.0076761,0.0032159,0.022285,0.013985,0.0031514,0.010114,0.0056788,0.0087092,0.0049862,0.010634,0.0080741,0.031772,0.010237,0.0090998,0.0059199,0.0053385,0.004925,0.013399,0.016157,0.024856,0.0075744,0.005365,0.0043275,0.0043483,0,yang,part3,2,439
0.018543,0.015334,0.036753,0.024437,0.0023356,0.0072587,0.01286,0.010394,0.010353,0.023806,0.034829,0.04847,0.0069083,0.01499,0.0091937,0.012813,0.0070305,0.028946,0.020378,0.045442,0.004578,0.0060964,0.004494,0.0055229,0,yang,part3,2,440
0.054072,0.024286,0.068573,0.022145,0.0043719,0.041985,0.050857,0.047733,0.023126,0.057112,0.05355,0.047413,0.015308,0.038015,0.034725,0.027105,0.029959,0.054546,0.065014,0.058706,0.025384,0.064154,0.026365,0.046243,0,yang,part3,2,442
0.057126,0.015814,0.084784,0.040656,0.0061149,0.048298,0.071853,0.051892,0.037443,0.062248,0.056929,0.0801,0.020522,0.045703,0.041111,0.038682,0.027317,0.040692,0.060833,0.068674,0.027685,0.05502,0.033129,0.038691,0,yang,part3,2,443
0.031755,0.012338,0.070461,0.032526,0.0039413,0.028062,0.049216,0.02746,0.036818,0.042901,0.037491,0.043009,0.026893,0.019606,0.067513,0.024574,0.02314,0.039279,0.041777,0.055179,0.019736,0.040121,0.012655,0.032471,0,yang,part3,2,444
0.0085072,0.011627,0.030913,0.018846,0.0018829,0.011671,0.015325,0.0067138,0.0095913,0.033851,0.028462,0.064172,0.0069813,0.015461,0.0082042,0.010658,0.0045161,0.018312,0.015258,0.029829,0.0045236,0.0141,0.0055518,0.0074026,0,yang,part3,2,445
0.009866,0.0032667,0.04874,0.024132,0.0024153,0.011263,0.0051512,0.011235,0.0061883,0.015186,0.018625,0.033948,0.0066277,0.0084491,0.00519,0.0071821,0.0024064,0.011916,0.016213,0.038788,0.0043286,0.0040985,0.0021504,0.0019968,0,yang,part3,2,446
0.029505,0.013069,0.048808,0.031295,0.0021669,0.020616,0.020594,0.021589,0.01354,0.034507,0.018408,0.052478,0.0094453,0.011737,0.01077,0.010553,0.012361,0.031054,0.014762,0.042232,0.0088562,0.017376,0.0069771,0.014737,0,yang,part3,2,447
0.024513,0.013058,0.071051,0.059144,0.0017529,0.023801,0.0076201,0.027696,0.01755,0.021142,0.032625,0.040741,0.0069678,0.030472,0.014474,0.02527,0.0095156,0.022473,0.042128,0.034119,0.0059697,0.025222,0.0046908,0.01855,0,yang,part3,2,448
0.0092697,0.0067413,0.030945,0.017623,0.004475,0.0060939,0.0056691,0.009214,0.003084,0.016963,0.012368,0.032826,0.0067504,0.0063895,0.0051855,0.0035664,0.0025528,0.021287,0.018908,0.030693,0.0010072,0.0049844,0.0015782,0.0034843,0,yang,part3,2,449
0.019866,0.012762,0.052004,0.023019,0.0028531,0.0062879,0.014981,0.013432,0.01008,0.035347,0.024168,0.048808,0.0054651,0.01153,0.0068803,0.0093295,0.0045181,0.019396,0.012774,0.030854,0.0099279,0.0090648,0.0027659,0.0059282,0,yang,part3,2,450
0.0064303,0.0053868,0.035306,0.022286,0.0019635,0.0094082,0.0029905,0.0088662,0.010147,0.030893,0.022017,0.047321,0.0047821,0.013265,0.0060481,0.011031,0.010183,0.035329,0.01612,0.040299,0.010546,0.010963,0.0068488,0.0093328,0,yang,part3,2,451
0.023327,0.0094981,0.023915,0.017247,0.003897,0.0087496,0.027016,0.013263,0.010613,0.025493,0.016819,0.038941,0.011931,0.01511,0.013366,0.011994,0.0068709,0.013766,0.018455,0.03537,0.014537,0.0075095,0.015673,0.0060155,0,yang,part3,2,452
0.014881,0.0093752,0.0705,0.037046,0.0019652,0.013068,0.006188,0.013879,0.012201,0.02836,0.035037,0.048718,0.0058671,0.014608,0.0084493,0.012639,0.013692,0.033329,0.015667,0.046297,0.013845,0.016883,0.010706,0.01425,0,yang,part3,2,453
0.019931,0.011356,0.080968,0.039171,0.0025636,0.019299,0.0058191,0.021837,0.017601,0.056789,0.039955,0.053932,0.0066178,0.0074593,0.0098746,0.012179,0.0086292,0.026933,0.0089954,0.038417,0.0087719,0.0079621,0.0053582,0.0080715,0,yang,part3,2,454
0.023932,0.025157,0.060794,0.037424,0.0013646,0.016366,0.0093306,0.020681,0.013116,0.054762,0.03186,0.072093,0.0055706,0.0146,0.011223,0.012441,0.013317,0.047345,0.032822,0.064513,0.0099243,0.025779,0.011095,0.018483,0,yang,part3,2,455
0.059381,0.015932,0.12169,0.058889,0.0040262,0.045457,0.024385,0.061024,0.027935,0.043195,0.036667,0.074279,0.016781,0.025761,0.022378,0.026159,0.027522,0.042573,0.052097,0.056116,0.032047,0.043953,0.02735,0.035813,0,yang,part3,2,456
0.009763,0.0063572,0.017312,0.0094868,0.0020769,0.0063815,0.011744,0.0078857,0.0083341,0.011443,0.013343,0.014613,0.006355,0.013961,0.011224,0.0093594,0.0082651,0.017118,0.010266,0.025557,0.010744,0.010667,0.0078767,0.0090196,0,yang,part3,2,457
0.029685,0.0099399,0.092388,0.038644,0.0034479,0.037259,0.020046,0.040679,0.040126,0.062587,0.058805,0.0605,0.014267,0.032781,0.022781,0.038318,0.036946,0.060724,0.0539,0.083328,0.026405,0.041864,0.019075,0.042205,0,yang,part3,2,458
0.028685,0.0092106,0.019005,0.022889,0.0070327,0.01236,0.018744,0.021713,0.025703,0.042347,0.037274,0.067884,0.014451,0.023436,0.015791,0.023617,0.012606,0.022245,0.018422,0.034033,0.01895,0.011183,0.013246,0.011737,0,yang,part3,2,459
0.013192,0.004096,0.018604,0.021714,0.0023183,0.0046374,0.0087957,0.010322,0.0089183,0.022404,0.023592,0.04027,0.003678,0.0082622,0.0055541,0.0089706,0.0075076,0.023259,0.018641,0.041664,0.0090948,0.0084799,0.0042521,0.0078726,0,yang,part3,2,460
0.04807,0.010038,0.088961,0.040473,0.0029264,0.052662,0.037758,0.056634,0.033374,0.050103,0.056887,0.070714,0.01055,0.038194,0.024325,0.037008,0.015173,0.023796,0.02767,0.040755,0.020477,0.02458,0.017753,0.018328,0,yang,part3,2,461
0.016668,0.0058487,0.031742,0.011186,0.002183,0.015579,0.011417,0.017606,0.010184,0.027801,0.035242,0.035405,0.0048669,0.014435,0.0091908,0.011413,0.0077376,0.026934,0.029536,0.055139,0.0060084,0.012913,0.0033214,0.0093063,0,yang,part3,2,462
0.043097,0.016403,0.037351,0.043213,0.0022486,0.029846,0.030099,0.03782,0.026783,0.061579,0.037115,0.063611,0.012783,0.022421,0.0175,0.022645,0.01244,0.033804,0.020569,0.054432,0.01287,0.015179,0.010736,0.012975,0,yang,part3,2,463
0.030114,0.025119,0.045294,0.043413,0.00097513,0.019155,0.0089277,0.022151,0.018052,0.1536,0.020567,0.19476,0.0057385,0.019719,0.0067958,0.010978,0.015608,0.13465,0.01467,0.16898,0.0082632,0.010519,0.0044266,0.01221,1,yang,part3,2,464
0.037781,0.016288,0.03654,0.017968,0.0023993,0.028536,0.036792,0.033586,0.018505,0.069901,0.027633,0.0746,0.0072425,0.015745,0.016764,0.014576,0.016474,0.059875,0.027276,0.085534,0.018201,0.020304,0.017119,0.016294,1,yang,part3,2,465
